sat_number,sat_name,slot_date,total_meters,expected_blocks,block_0800_hrs,percentage_0800_hrs,block_1200_hrs,percentage_1200_hrs,block_2400_hrs,percentage_2400_hrs
448a8c35-f83a-4436-9f84-879597c79af7,SAT No 4,2025-10-31,100000,4800000.0,717666,14.95,1290857,26.89,0,0.0
bec5cdff-3109-4a88-93f9-0dd8e30d1c1c,SAT No 1,2025-10-31,25000,1204368.0,188811,15.68,331701,27.54,0,0.0
98e87de7-64ed-4092-8462-314054ade4e8,SAT No 2,2025-10-31,100000,4800000.0,698384,14.55,1283257,26.73,0,0.0
dd863048-59d2-4b02-88e3-f07270b17006,SAT No 5,2025-10-31,100000,4800000.0,801999,16.71,1338534,27.89,0,0.0
08f07e1d-7d6f-4cde-b2d2-4e2831d06889,SAT No 3,2025-10-31,100000,4800000.0,712737,14.85,1289202,26.86,0,0.0
c186f425-cc93-45be-bd06-61641fae7dc7,SAT No 6,2025-10-31,100000,4856640.0,697460,14.36,1322260,27.23,0,0.0
c70579b6-34bc-4732-aded-cd2c7547e1f1,SAT No 7,2025-10-31,120000,5760000.0,804663,13.97,1500635,26.05,0,0.0
bec5cdff-3109-4a88-93f9-0dd8e30d1c1c,SAT No 1,2025-10-07,25000,1204368.0,1128901,93.73,1129411,93.78,0,0.0
98e87de7-64ed-4092-8462-314054ade4e8,SAT No 2,2025-10-11,100000,4800000.0,4573173,95.27,4573235,95.28,0,0.0
dd863048-59d2-4b02-88e3-f07270b17006,SAT No 5,2025-10-11,100000,4800000.0,4307460,89.74,4307537,89.74,0,0.0
08f07e1d-7d6f-4cde-b2d2-4e2831d06889,SAT No 3,2025-10-11,100000,4800000.0,4510981,93.98,4511024,93.98,0,0.0
c186f425-cc93-45be-bd06-61641fae7dc7,SAT No 6,2025-10-11,100000,4856640.0,4369486,89.97,4369519,89.97,0,0.0
c70579b6-34bc-4732-aded-cd2c7547e1f1,SAT No 7,2025-10-11,120000,5760000.0,5197422,90.23,5197429,90.23,0,0.0
448a8c35-f83a-4436-9f84-879597c79af7,SAT No 4,2025-10-13,100000,4800000.0,0,0.0,0,0.0,0,0.0
bec5cdff-3109-4a88-93f9-0dd8e30d1c1c,SAT No 1,2025-10-13,25000,1204368.0,1617,0.13,1617,0.13,0,0.0
98e87de7-64ed-4092-8462-314054ade4e8,SAT No 2,2025-10-13,100000,4800000.0,1001,0.02,1001,0.02,0,0.0
dd863048-59d2-4b02-88e3-f07270b17006,SAT No 5,2025-10-13,100000,4800000.0,620,0.01,620,0.01,0,0.0
08f07e1d-7d6f-4cde-b2d2-4e2831d06889,SAT No 3,2025-10-13,100000,4800000.0,7939,0.17,7939,0.17,0,0.0
c186f425-cc93-45be-bd06-61641fae7dc7,SAT No 6,2025-10-13,100000,4856640.0,2157,0.04,2157,0.04,0,0.0
c70579b6-34bc-4732-aded-cd2c7547e1f1,SAT No 7,2025-10-13,120000,5760000.0,0,0.0,0,0.0,0,0.0
448a8c35-f83a-4436-9f84-879597c79af7,SAT No 4,2025-10-14,100000,4800000.0,0,0.0,0,0.0,0,0.0
bec5cdff-3109-4a88-93f9-0dd8e30d1c1c,SAT No 1,2025-10-14,25000,1204368.0,1609,0.13,1628,0.14,0,0.0
98e87de7-64ed-4092-8462-314054ade4e8,SAT No 2,2025-10-14,100000,4800000.0,989,0.02,1005,0.02,0,0.0
dd863048-59d2-4b02-88e3-f07270b17006,SAT No 5,2025-10-14,100000,4800000.0,624,0.01,624,0.01,0,0.0
08f07e1d-7d6f-4cde-b2d2-4e2831d06889,SAT No 3,2025-10-14,100000,4800000.0,7718,0.16,7885,0.16,0,0.0
c186f425-cc93-45be-bd06-61641fae7dc7,SAT No 6,2025-10-14,100000,4856640.0,2113,0.04,2146,0.04,0,0.0
c70579b6-34bc-4732-aded-cd2c7547e1f1,SAT No 7,2025-10-15,120000,5760000.0,0,0.0,0,0.0,0,0.0
448a8c35-f83a-4436-9f84-879597c79af7,SAT No 4,2025-10-17,100000,4800000.0,2243481,46.74,2977357,62.03,0,0.0
bec5cdff-3109-4a88-93f9-0dd8e30d1c1c,SAT No 1,2025-10-17,25000,1204368.0,542161,45.02,837839,69.57,0,0.0
98e87de7-64ed-4092-8462-314054ade4e8,SAT No 2,2025-10-17,100000,4800000.0,2281847,47.54,3045769,63.45,0,0.0
dd863048-59d2-4b02-88e3-f07270b17006,SAT No 5,2025-10-17,100000,4800000.0,2254042,46.96,2553110,53.19,0,0.0
08f07e1d-7d6f-4cde-b2d2-4e2831d06889,SAT No 3,2025-10-17,100000,4800000.0,2222385,46.3,3046763,63.47,0,0.0
c186f425-cc93-45be-bd06-61641fae7dc7,SAT No 6,2025-10-17,100000,4856640.0,2316501,47.7,2643076,54.42,0,0.0
c70579b6-34bc-4732-aded-cd2c7547e1f1,SAT No 7,2025-10-17,120000,5760000.0,2656514,46.12,3068490,53.27,0,0.0
448a8c35-f83a-4436-9f84-879597c79af7,SAT No 4,2025-10-18,100000,4800000.0,3148708,65.6,3149016,65.6,0,0.0
bec5cdff-3109-4a88-93f9-0dd8e30d1c1c,SAT No 1,2025-10-18,25000,1204368.0,781502,64.89,781664,64.9,0,0.0
98e87de7-64ed-4092-8462-314054ade4e8,SAT No 2,2025-10-18,100000,4800000.0,3148430,65.59,3148636,65.6,0,0.0
dd863048-59d2-4b02-88e3-f07270b17006,SAT No 5,2025-10-18,100000,4800000.0,3154971,65.73,3155346,65.74,0,0.0
08f07e1d-7d6f-4cde-b2d2-4e2831d06889,SAT No 3,2025-10-18,100000,4800000.0,3137007,65.35,3137193,65.36,0,0.0
c186f425-cc93-45be-bd06-61641fae7dc7,SAT No 6,2025-10-18,100000,4856640.0,3202616,65.94,3203406,65.96,0,0.0
c70579b6-34bc-4732-aded-cd2c7547e1f1,SAT No 7,2025-10-18,120000,5760000.0,3713257,64.47,3714138,64.48,0,0.0
448a8c35-f83a-4436-9f84-879597c79af7,SAT No 4,2025-10-19,100000,4800000.0,814006,16.96,814291,16.96,0,0.0
98e87de7-64ed-4092-8462-314054ade4e8,SAT No 2,2025-12-06,100000,4800000.0,4670972,97.31,4674010,97.38,0,0.0
dd863048-59d2-4b02-88e3-f07270b17006,SAT No 5,2025-12-06,100000,4800000.0,4699782,97.91,4703453,97.99,0,0.0
08f07e1d-7d6f-4cde-b2d2-4e2831d06889,SAT No 3,2025-12-06,100000,4800000.0,4647779,96.83,4653940,96.96,0,0.0
c186f425-cc93-45be-bd06-61641fae7dc7,SAT No 6,2025-12-06,100000,4856640.0,4761448,98.04,4768033,98.18,0,0.0
c70579b6-34bc-4732-aded-cd2c7547e1f1,SAT No 7,2025-12-06,120000,5760000.0,5555568,96.45,5567172,96.65,0,0.0
98e87de7-64ed-4092-8462-314054ade4e8,SAT No 2,2025-10-07,100000,4800000.0,4613545,96.12,4613973,96.12,0,0.0
dd863048-59d2-4b02-88e3-f07270b17006,SAT No 5,2025-10-07,100000,4800000.0,4617452,96.2,4617941,96.21,0,0.0
08f07e1d-7d6f-4cde-b2d2-4e2831d06889,SAT No 3,2025-10-07,100000,4800000.0,4580964,95.44,4581803,95.45,0,0.0
c186f425-cc93-45be-bd06-61641fae7dc7,SAT No 6,2025-10-07,100000,4856640.0,4665613,96.07,4671052,96.18,0,0.0
c70579b6-34bc-4732-aded-cd2c7547e1f1,SAT No 7,2025-10-07,120000,5760000.0,2800876,48.63,2801565,48.64,0,0.0
bec5cdff-3109-4a88-93f9-0dd8e30d1c1c,SAT No 1,2025-10-19,25000,1204368.0,214598,17.82,214604,17.82,0,0.0
98e87de7-64ed-4092-8462-314054ade4e8,SAT No 2,2025-10-19,100000,4800000.0,860096,17.92,860153,17.92,0,0.0
dd863048-59d2-4b02-88e3-f07270b17006,SAT No 5,2025-10-19,100000,4800000.0,804914,16.77,805417,16.78,0,0.0
08f07e1d-7d6f-4cde-b2d2-4e2831d06889,SAT No 3,2025-10-19,100000,4800000.0,856682,17.85,856761,17.85,0,0.0
c186f425-cc93-45be-bd06-61641fae7dc7,SAT No 6,2025-10-19,100000,4856640.0,818637,16.86,818953,16.86,0,0.0
c70579b6-34bc-4732-aded-cd2c7547e1f1,SAT No 7,2025-10-19,120000,5760000.0,953563,16.55,954004,16.56,0,0.0
156d4c3e-da3d-4dc4-b66e-b1656fdece39,SAT No 10,2026-02-17,165000,7920000.0,6738723,85.08,6776728,85.56,0,0.0
734bd73a-fdde-4897-b7fa-bfc50b3f1839,SAT No 8,2025-12-04,140000,6720000.0,6565877,97.71,6602610,98.25,0,0.0
c70579b6-34bc-4732-aded-cd2c7547e1f1,SAT No 7,2025-09-15,120000,5760000.0,5410175,93.93,5415507,94.02,5417227,94.05
734bd73a-fdde-4897-b7fa-bfc50b3f1839,SAT No 8,2025-12-05,140000,6720000.0,6572610,97.81,6680069,99.41,0,0.0
734bd73a-fdde-4897-b7fa-bfc50b3f1839,SAT No 8,2025-12-06,140000,6720000.0,6691665,99.58,6701220,99.72,0,0.0
734bd73a-fdde-4897-b7fa-bfc50b3f1839,SAT No 8,2025-12-07,140000,6720000.0,6697515,99.67,6707668,99.82,0,0.0
734bd73a-fdde-4897-b7fa-bfc50b3f1839,SAT No 8,2025-12-08,140000,6720000.0,6425043,95.61,6702280,99.74,0,0.0
734bd73a-fdde-4897-b7fa-bfc50b3f1839,SAT No 8,2025-12-09,140000,6720000.0,6418332,95.51,6418450,95.51,0,0.0
734bd73a-fdde-4897-b7fa-bfc50b3f1839,SAT No 8,2025-12-10,140000,6720000.0,6133644,91.27,6265897,93.24,0,0.0
734bd73a-fdde-4897-b7fa-bfc50b3f1839,SAT No 8,2025-12-11,140000,6720000.0,4946921,73.61,4964556,73.88,0,0.0
734bd73a-fdde-4897-b7fa-bfc50b3f1839,SAT No 8,2025-12-13,140000,6720000.0,4106105,61.1,4123838,61.37,0,0.0
734bd73a-fdde-4897-b7fa-bfc50b3f1839,SAT No 8,2025-12-14,140000,6720000.0,4067545,60.53,4078458,60.69,0,0.0
734bd73a-fdde-4897-b7fa-bfc50b3f1839,SAT No 8,2025-12-15,140000,6720000.0,4038406,60.1,4487023,66.77,0,0.0
734bd73a-fdde-4897-b7fa-bfc50b3f1839,SAT No 8,2025-12-16,140000,6720000.0,6611259,98.38,6636980,98.76,0,0.0
734bd73a-fdde-4897-b7fa-bfc50b3f1839,SAT No 8,2025-12-12,140000,6720000.0,4165342,61.98,4179883,62.2,0,0.0
734bd73a-fdde-4897-b7fa-bfc50b3f1839,SAT No 8,2025-12-17,140000,6720000.0,6608673,98.34,6621961,98.54,0,0.0
734bd73a-fdde-4897-b7fa-bfc50b3f1839,SAT No 8,2025-12-26,140000,6720000.0,6480909,96.44,6489401,96.57,0,0.0
734bd73a-fdde-4897-b7fa-bfc50b3f1839,SAT No 8,2025-12-18,140000,6720000.0,6193719,92.17,6429361,95.68,0,0.0
734bd73a-fdde-4897-b7fa-bfc50b3f1839,SAT No 8,2025-12-19,140000,6720000.0,6047594,89.99,6144552,91.44,0,0.0
734bd73a-fdde-4897-b7fa-bfc50b3f1839,SAT No 8,2025-12-27,140000,6720000.0,6619293,98.5,6633073,98.71,0,0.0
734bd73a-fdde-4897-b7fa-bfc50b3f1839,SAT No 8,2025-12-20,140000,6720000.0,6559679,97.61,6607307,98.32,0,0.0
734bd73a-fdde-4897-b7fa-bfc50b3f1839,SAT No 8,2025-12-28,140000,6720000.0,6623491,98.56,6634599,98.73,0,0.0
734bd73a-fdde-4897-b7fa-bfc50b3f1839,SAT No 8,2025-12-21,140000,6720000.0,6601407,98.24,6614156,98.42,0,0.0
734bd73a-fdde-4897-b7fa-bfc50b3f1839,SAT No 8,2025-12-29,140000,6720000.0,6619765,98.51,6631974,98.69,0,0.0
734bd73a-fdde-4897-b7fa-bfc50b3f1839,SAT No 8,2025-12-22,140000,6720000.0,6596067,98.16,6606976,98.32,0,0.0
734bd73a-fdde-4897-b7fa-bfc50b3f1839,SAT No 8,2025-12-30,140000,6720000.0,6598914,98.2,6607133,98.32,0,0.0
08f07e1d-7d6f-4cde-b2d2-4e2831d06889,SAT No 3,2025-06-05,100000,4800000.0,4734236,98.63,4737104,98.69,4740320,98.76
448a8c35-f83a-4436-9f84-879597c79af7,SAT No 4,2025-06-06,100000,4800000.0,4729756,98.54,4733136,98.61,4736472,98.68
bec5cdff-3109-4a88-93f9-0dd8e30d1c1c,SAT No 1,2025-06-06,25000,1204368.0,1177744,97.79,1177874,97.8,1178505,97.85
98e87de7-64ed-4092-8462-314054ade4e8,SAT No 2,2025-06-06,100000,4800000.0,4742692,98.81,4744828,98.85,4748640,98.93
734bd73a-fdde-4897-b7fa-bfc50b3f1839,SAT No 8,2025-12-23,140000,6720000.0,6620051,98.51,6626831,98.61,0,0.0
448a8c35-f83a-4436-9f84-879597c79af7,SAT No 4,2025-09-20,100000,4800000.0,4450068,92.71,4450159,92.71,4450696,92.72
c186f425-cc93-45be-bd06-61641fae7dc7,SAT No 6,2025-09-19,100000,4856640.0,4707113,96.92,4708149,96.94,4724268,97.27
448a8c35-f83a-4436-9f84-879597c79af7,SAT No 4,2026-01-26,100000,4800000.0,4705430,98.03,4707073,98.06,0,0.0
734bd73a-fdde-4897-b7fa-bfc50b3f1839,SAT No 8,2025-12-24,140000,6720000.0,6528041,97.14,6535599,97.26,0,0.0
734bd73a-fdde-4897-b7fa-bfc50b3f1839,SAT No 8,2025-12-25,140000,6720000.0,6367978,94.76,6375772,94.88,0,0.0
448a8c35-f83a-4436-9f84-879597c79af7,SAT No 4,2026-01-06,100000,4800000.0,4700759,97.93,4703836,98.0,0,0.0
bec5cdff-3109-4a88-93f9-0dd8e30d1c1c,SAT No 1,2026-01-06,25000,1204368.0,1157986,96.15,1158343,96.18,0,0.0
98e87de7-64ed-4092-8462-314054ade4e8,SAT No 2,2026-01-06,100000,4800000.0,4687806,97.66,4689583,97.7,0,0.0
bec5cdff-3109-4a88-93f9-0dd8e30d1c1c,SAT No 1,2026-01-26,25000,1204368.0,1157055,96.07,1157759,96.13,0,0.0
98e87de7-64ed-4092-8462-314054ade4e8,SAT No 2,2026-01-26,100000,4800000.0,4685083,97.61,4687025,97.65,0,0.0
dd863048-59d2-4b02-88e3-f07270b17006,SAT No 5,2026-01-26,100000,4800000.0,4705552,98.03,4709006,98.1,0,0.0
08f07e1d-7d6f-4cde-b2d2-4e2831d06889,SAT No 3,2026-01-26,100000,4800000.0,4679147,97.48,4682702,97.56,0,0.0
734bd73a-fdde-4897-b7fa-bfc50b3f1839,SAT No 8,2026-01-26,140000,6720000.0,6572762,97.81,6577381,97.88,0,0.0
c186f425-cc93-45be-bd06-61641fae7dc7,SAT No 6,2026-01-26,100000,4856640.0,4766953,98.15,4770175,98.22,0,0.0
bec5cdff-3109-4a88-93f9-0dd8e30d1c1c,SAT No 1,2026-01-29,25000,1204368.0,1156830,96.05,1157423,96.1,0,0.0
734bd73a-fdde-4897-b7fa-bfc50b3f1839,SAT No 8,2025-12-31,140000,6720000.0,6623674,98.57,6635617,98.74,0,0.0
448a8c35-f83a-4436-9f84-879597c79af7,SAT No 4,2025-09-16,100000,4800000.0,4625566,96.37,4631019,96.48,4631019,96.48
448a8c35-f83a-4436-9f84-879597c79af7,SAT No 4,2025-10-20,100000,4800000.0,54973,1.15,54973,1.15,0,0.0
bec5cdff-3109-4a88-93f9-0dd8e30d1c1c,SAT No 1,2025-10-20,25000,1204368.0,16290,1.35,16336,1.36,0,0.0
98e87de7-64ed-4092-8462-314054ade4e8,SAT No 2,2025-10-20,100000,4800000.0,51646,1.08,51732,1.08,0,0.0
dd863048-59d2-4b02-88e3-f07270b17006,SAT No 5,2025-10-20,100000,4800000.0,61138,1.27,61206,1.28,0,0.0
08f07e1d-7d6f-4cde-b2d2-4e2831d06889,SAT No 3,2025-10-20,100000,4800000.0,59230,1.23,60636,1.26,0,0.0
c186f425-cc93-45be-bd06-61641fae7dc7,SAT No 6,2025-10-20,100000,4856640.0,55426,1.14,55891,1.15,0,0.0
bec5cdff-3109-4a88-93f9-0dd8e30d1c1c,SAT No 1,2025-09-16,25000,1204368.0,1140332,94.68,1141014,94.74,1141014,94.74
448a8c35-f83a-4436-9f84-879597c79af7,SAT No 4,2025-10-22,100000,4800000.0,4233463,88.2,4585672,95.53,0,0.0
bec5cdff-3109-4a88-93f9-0dd8e30d1c1c,SAT No 1,2025-10-22,25000,1204368.0,1034641,85.91,1124551,93.37,0,0.0
98e87de7-64ed-4092-8462-314054ade4e8,SAT No 2,2025-10-22,100000,4800000.0,4218626,87.89,4596110,95.75,0,0.0
dd863048-59d2-4b02-88e3-f07270b17006,SAT No 5,2025-10-22,100000,4800000.0,4276163,89.09,4581257,95.44,0,0.0
08f07e1d-7d6f-4cde-b2d2-4e2831d06889,SAT No 3,2025-10-22,100000,4800000.0,4187805,87.25,4562144,95.04,0,0.0
c186f425-cc93-45be-bd06-61641fae7dc7,SAT No 6,2025-10-22,100000,4856640.0,4253787,87.59,4635130,95.44,0,0.0
c70579b6-34bc-4732-aded-cd2c7547e1f1,SAT No 7,2025-10-22,120000,5760000.0,4996901,86.75,5434589,94.35,0,0.0
448a8c35-f83a-4436-9f84-879597c79af7,SAT No 4,2025-12-10,100000,4800000.0,4520622,94.18,4573505,95.28,0,0.0
bec5cdff-3109-4a88-93f9-0dd8e30d1c1c,SAT No 1,2025-12-10,25000,1204368.0,1141315,94.76,1147111,95.25,0,0.0
98e87de7-64ed-4092-8462-314054ade4e8,SAT No 2,2025-12-10,100000,4800000.0,4650631,96.89,4658434,97.05,0,0.0
dd863048-59d2-4b02-88e3-f07270b17006,SAT No 5,2025-12-10,100000,4800000.0,4445030,92.6,4516384,94.09,0,0.0
08f07e1d-7d6f-4cde-b2d2-4e2831d06889,SAT No 3,2025-12-10,100000,4800000.0,4604851,95.93,4620698,96.26,0,0.0
c186f425-cc93-45be-bd06-61641fae7dc7,SAT No 6,2025-12-10,100000,4856640.0,4552738,93.74,4613337,94.99,0,0.0
c70579b6-34bc-4732-aded-cd2c7547e1f1,SAT No 7,2025-12-10,120000,5760000.0,5276811,91.61,5345015,92.8,0,0.0
448a8c35-f83a-4436-9f84-879597c79af7,SAT No 4,2025-12-08,100000,4800000.0,4527170,94.32,4687290,97.65,0,0.0
bec5cdff-3109-4a88-93f9-0dd8e30d1c1c,SAT No 1,2025-12-08,25000,1204368.0,1113828,92.48,1155348,95.93,0,0.0
98e87de7-64ed-4092-8462-314054ade4e8,SAT No 2,2025-12-08,100000,4800000.0,4510222,93.96,4668380,97.26,0,0.0
dd863048-59d2-4b02-88e3-f07270b17006,SAT No 5,2025-12-08,100000,4800000.0,4601001,95.85,4699161,97.9,0,0.0
08f07e1d-7d6f-4cde-b2d2-4e2831d06889,SAT No 3,2025-12-08,100000,4800000.0,4496889,93.69,4655374,96.99,0,0.0
c186f425-cc93-45be-bd06-61641fae7dc7,SAT No 6,2025-12-08,100000,4856640.0,4515205,92.97,4765593,98.13,0,0.0
c70579b6-34bc-4732-aded-cd2c7547e1f1,SAT No 7,2025-12-08,120000,5760000.0,5280857,91.68,5565213,96.62,0,0.0
448a8c35-f83a-4436-9f84-879597c79af7,SAT No 4,2025-12-11,100000,4800000.0,4460168,92.92,4469178,93.11,0,0.0
bec5cdff-3109-4a88-93f9-0dd8e30d1c1c,SAT No 1,2025-12-11,25000,1204368.0,1146627,95.21,1148798,95.39,0,0.0
98e87de7-64ed-4092-8462-314054ade4e8,SAT No 2,2025-12-11,100000,4800000.0,4446450,92.63,4450869,92.73,0,0.0
dd863048-59d2-4b02-88e3-f07270b17006,SAT No 5,2025-12-11,100000,4800000.0,4212447,87.76,4221759,87.95,0,0.0
08f07e1d-7d6f-4cde-b2d2-4e2831d06889,SAT No 3,2025-12-11,100000,4800000.0,4484749,93.43,4490828,93.56,0,0.0
448a8c35-f83a-4436-9f84-879597c79af7,SAT No 4,2025-12-12,100000,4800000.0,4369112,91.02,4374405,91.13,0,0.0
bec5cdff-3109-4a88-93f9-0dd8e30d1c1c,SAT No 1,2025-12-12,25000,1204368.0,1144247,95.01,1145516,95.11,0,0.0
448a8c35-f83a-4436-9f84-879597c79af7,SAT No 4,2025-12-13,100000,4800000.0,4358878,90.81,4368107,91.0,0,0.0
bec5cdff-3109-4a88-93f9-0dd8e30d1c1c,SAT No 1,2025-12-13,25000,1204368.0,1144466,95.03,1145627,95.12,0,0.0
98e87de7-64ed-4092-8462-314054ade4e8,SAT No 2,2025-09-16,100000,4800000.0,4631132,96.48,4635723,96.58,4635723,96.58
c186f425-cc93-45be-bd06-61641fae7dc7,SAT No 6,2025-08-02,100000,4856640.0,4713881,97.06,4715178,97.09,4718325,97.15
c70579b6-34bc-4732-aded-cd2c7547e1f1,SAT No 7,2025-08-02,120000,5760000.0,5533361,96.07,5543882,96.25,5562352,96.57
08f07e1d-7d6f-4cde-b2d2-4e2831d06889,SAT No 3,2026-01-16,100000,4800000.0,4681771,97.54,4684953,97.6,0,0.0
734bd73a-fdde-4897-b7fa-bfc50b3f1839,SAT No 8,2026-01-16,140000,6720000.0,6569159,97.76,6575599,97.85,0,0.0
c186f425-cc93-45be-bd06-61641fae7dc7,SAT No 6,2026-01-16,100000,4856640.0,4771514,98.25,4775433,98.33,0,0.0
c70579b6-34bc-4732-aded-cd2c7547e1f1,SAT No 7,2026-01-16,120000,5760000.0,5562925,96.58,5574524,96.78,0,0.0
156d4c3e-da3d-4dc4-b66e-b1656fdece39,SAT No 10,2026-02-03,165000,7920000.0,7261261,91.68,7280186,91.92,0,0.0
448a8c35-f83a-4436-9f84-879597c79af7,SAT No 4,2026-01-20,100000,4800000.0,4702995,97.98,4706803,98.06,0,0.0
bec5cdff-3109-4a88-93f9-0dd8e30d1c1c,SAT No 1,2026-01-20,25000,1204368.0,1157516,96.11,1158732,96.21,0,0.0
98e87de7-64ed-4092-8462-314054ade4e8,SAT No 2,2025-12-01,100000,4800000.0,2511081,52.31,2796423,58.26,0,0.0
dd863048-59d2-4b02-88e3-f07270b17006,SAT No 5,2025-12-01,100000,4800000.0,2329442,48.53,2592459,54.01,0,0.0
08f07e1d-7d6f-4cde-b2d2-4e2831d06889,SAT No 3,2025-12-01,100000,4800000.0,2512125,52.34,2776664,57.85,0,0.0
734bd73a-fdde-4897-b7fa-bfc50b3f1839,SAT No 8,2025-12-01,140000,6720000.0,386591,5.75,681856,10.15,0,0.0
c186f425-cc93-45be-bd06-61641fae7dc7,SAT No 6,2025-12-01,100000,4856640.0,2366660,48.73,2587178,53.27,0,0.0
98e87de7-64ed-4092-8462-314054ade4e8,SAT No 2,2026-01-20,100000,4800000.0,4689771,97.7,4691532,97.74,0,0.0
dd863048-59d2-4b02-88e3-f07270b17006,SAT No 5,2026-01-20,100000,4800000.0,4703281,97.99,4705907,98.04,0,0.0
08f07e1d-7d6f-4cde-b2d2-4e2831d06889,SAT No 3,2026-01-20,100000,4800000.0,4678198,97.46,4681888,97.54,0,0.0
734bd73a-fdde-4897-b7fa-bfc50b3f1839,SAT No 8,2026-01-20,140000,6720000.0,6567626,97.73,6573669,97.82,0,0.0
c186f425-cc93-45be-bd06-61641fae7dc7,SAT No 6,2026-01-20,100000,4856640.0,4768527,98.19,4773024,98.28,0,0.0
98e87de7-64ed-4092-8462-314054ade4e8,SAT No 2,2026-01-29,100000,4800000.0,4684569,97.6,4686136,97.63,0,0.0
dd863048-59d2-4b02-88e3-f07270b17006,SAT No 5,2026-01-29,100000,4800000.0,4665601,97.2,4667761,97.25,0,0.0
08f07e1d-7d6f-4cde-b2d2-4e2831d06889,SAT No 3,2026-01-29,100000,4800000.0,4674237,97.38,4678079,97.46,0,0.0
734bd73a-fdde-4897-b7fa-bfc50b3f1839,SAT No 8,2026-01-29,140000,6720000.0,6507317,96.84,6511863,96.9,0,0.0
c70579b6-34bc-4732-aded-cd2c7547e1f1,SAT No 7,2026-01-29,120000,5760000.0,5536359,96.12,5544616,96.26,0,0.0
c70579b6-34bc-4732-aded-cd2c7547e1f1,SAT No 7,2026-01-20,120000,5760000.0,5562639,96.57,5572474,96.74,0,0.0
448a8c35-f83a-4436-9f84-879597c79af7,SAT No 4,2026-01-01,100000,4800000.0,4693697,97.79,4700464,97.93,0,0.0
bec5cdff-3109-4a88-93f9-0dd8e30d1c1c,SAT No 1,2026-01-01,25000,1204368.0,1157463,96.11,1159096,96.24,0,0.0
98e87de7-64ed-4092-8462-314054ade4e8,SAT No 2,2026-01-01,100000,4800000.0,4691990,97.75,4695595,97.82,0,0.0
c186f425-cc93-45be-bd06-61641fae7dc7,SAT No 6,2025-12-11,100000,4856640.0,4085191,84.12,4099040,84.4,0,0.0
c70579b6-34bc-4732-aded-cd2c7547e1f1,SAT No 7,2025-12-11,120000,5760000.0,4669210,81.06,4693086,81.48,0,0.0
98e87de7-64ed-4092-8462-314054ade4e8,SAT No 2,2025-12-12,100000,4800000.0,4344060,90.5,4348256,90.59,0,0.0
dd863048-59d2-4b02-88e3-f07270b17006,SAT No 5,2025-12-12,100000,4800000.0,4000984,83.35,4008170,83.5,0,0.0
08f07e1d-7d6f-4cde-b2d2-4e2831d06889,SAT No 3,2025-12-12,100000,4800000.0,4398734,91.64,4404523,91.76,0,0.0
c186f425-cc93-45be-bd06-61641fae7dc7,SAT No 6,2025-12-12,100000,4856640.0,3788636,78.01,3799205,78.23,0,0.0
98e87de7-64ed-4092-8462-314054ade4e8,SAT No 2,2025-12-13,100000,4800000.0,4334843,90.31,4338149,90.38,0,0.0
dd863048-59d2-4b02-88e3-f07270b17006,SAT No 5,2025-12-13,100000,4800000.0,3972514,82.76,3980090,82.92,0,0.0
08f07e1d-7d6f-4cde-b2d2-4e2831d06889,SAT No 3,2025-12-13,100000,4800000.0,4398435,91.63,4401927,91.71,0,0.0
c186f425-cc93-45be-bd06-61641fae7dc7,SAT No 6,2025-12-13,100000,4856640.0,3770110,77.63,3781914,77.87,0,0.0
c70579b6-34bc-4732-aded-cd2c7547e1f1,SAT No 7,2025-12-13,120000,5760000.0,4238794,73.59,4258880,73.94,0,0.0
dd863048-59d2-4b02-88e3-f07270b17006,SAT No 5,2025-09-16,100000,4800000.0,4650202,96.88,4657708,97.04,4657708,97.04
08f07e1d-7d6f-4cde-b2d2-4e2831d06889,SAT No 3,2025-09-16,100000,4800000.0,4604141,95.92,4609743,96.04,4609743,96.04
156d4c3e-da3d-4dc4-b66e-b1656fdece39,SAT No 10,2026-02-18,165000,7920000.0,6914649,87.31,6959504,87.87,0,0.0
448a8c35-f83a-4436-9f84-879597c79af7,SAT No 4,2026-01-08,100000,4800000.0,4704167,98.0,4707087,98.06,0,0.0
448a8c35-f83a-4436-9f84-879597c79af7,SAT No 4,2025-09-01,100000,4800000.0,4678761,97.47,4685165,97.61,4692048,97.75
bec5cdff-3109-4a88-93f9-0dd8e30d1c1c,SAT No 1,2025-09-01,25000,1204368.0,1162732,96.54,1164504,96.69,1165439,96.77
98e87de7-64ed-4092-8462-314054ade4e8,SAT No 2,2025-09-01,100000,4800000.0,4689154,97.69,4695387,97.82,4701716,97.95
dd863048-59d2-4b02-88e3-f07270b17006,SAT No 5,2025-09-01,100000,4800000.0,4716042,98.25,4719565,98.32,4726453,98.47
08f07e1d-7d6f-4cde-b2d2-4e2831d06889,SAT No 3,2025-09-01,100000,4800000.0,4659556,97.07,4667175,97.23,4673292,97.36
c186f425-cc93-45be-bd06-61641fae7dc7,SAT No 6,2025-09-01,100000,4856640.0,4714170,97.07,4719204,97.17,4725147,97.29
c70579b6-34bc-4732-aded-cd2c7547e1f1,SAT No 7,2025-09-01,120000,5760000.0,5485412,95.23,5493839,95.38,5506895,95.61
448a8c35-f83a-4436-9f84-879597c79af7,SAT No 4,2025-09-02,100000,4800000.0,4664366,97.17,4669212,97.28,4676769,97.43
